,CALI,RSHA,RMED,RDEP,RHOB,GR,SP,ROP,DRHO,FORCE_2020_LITHOFACIES_LITHOLOGY
1121,8.4047851563,1.5947870015999999,1.5941969156,1.5728979111,2.2644939422999997,95.024490356,,104.65289307,0.0365011841,65000
1122,8.3843393326,1.6080043316,1.6047635078,1.5742429494999999,2.2622992992,94.35486602799999,,105.9493103,0.0330359749,65000
1123,8.3558177948,1.5970472097,1.5647252798,1.5334284306000001,2.2663800716,97.74809265100001,,108.48277283,0.0352197327,65000
1124,8.347114563,1.6321738958,1.5541489124,1.5260473490000002,2.2660233974,101.28353119,,105.36434174,0.039464194300000005,65000
1125,8.3441209793,1.658251524,1.5703707933000002,1.5596021413999999,2.2835130692,105.47520447,,101.49707031,0.051130045199999995,65000
1126,8.3634567261,1.6044923066999999,1.5360964537000001,1.5280313492,2.2852399349,109.47576904,,97.08895874,0.061609488,65000
1127,8.3929433823,1.4800767899,1.4593323469,1.4603799581999999,2.2653365135,111.18315887,,92.91806030299999,0.071705237,65000
1128,8.4048404694,1.3159501553,1.3113424778,1.3202208281,2.2388730049000003,106.48662567,,87.012710571,0.0867444351,65000
1129,8.421146392799999,0.9800432920000001,0.9846352339,0.9878740310999999,2.2008078097999997,95.924026489,,87.55460357700001,0.0953131542,65000
1130,8.4322862625,0.8908038139,0.8910620809,0.8913305998000001,2.1738045216,87.605880737,,89.814529419,0.0965863168,30000
1131,8.428855896,0.8656349778,0.8640139103,0.8670216798999999,2.1481850147,85.177963257,,93.665588379,0.0906684175,30000
1132,8.4269485474,0.8689611554000001,0.8654776812,0.8737850785,2.1403372288,85.749961853,,94.146644592,0.0863223374,30000
1133,8.3977432251,0.8779776095999999,0.8781946301000001,0.886254847,2.1419324875,86.43537902799999,,91.87226104700001,0.08567383890000001,30000
1134,8.3727073669,0.9113280176999999,0.9166184068000001,0.9308782816,2.1523220539,86.726615906,,95.56770324700001,0.0889436826,30000
1135,8.406132698099999,0.9164689779,0.9222839475,0.9332905412000001,2.1624238491,87.413360596,,98.09370422399999,0.0911387578,30000
1136,8.4200906754,0.917278707,0.9184974431999999,0.9194443822,2.1694583893,86.09652709999999,,98.228805542,0.0934858918,30000
1137,8.423147201499999,0.9516450167,0.9466580153,0.9467270374,2.1756772994999998,87.670318604,,100.57827759,0.0939345285,30000
1138,8.402048111000001,1.0480362177,1.0311301947,1.0350800753,2.1907145977,91.54041290299999,,106.24761963,0.09798134119999999,30000
1139,8.3814153671,1.0896756649,1.0676475763,1.0645529031999998,2.2137768268999998,96.538093567,,97.07569885299999,0.1032672599,30000
1140,8.3832550049,1.158600688,1.1452685595,1.1404168606,2.2395699024,97.94515991200001,,98.73106384299999,0.1074000001,65000
1141,8.3752584457,1.2590258121,1.2540947198999999,1.2517436743,2.2545101643,97.81497192399999,,94.72769928,0.1082397699,65000
1142,8.3618421555,1.2807728052,1.2804999352,1.2826787232999999,2.2613918781,97.09652709999999,,92.605285645,0.1106407195,65000
1143,8.361839294400001,1.2083332539,1.2060588598,1.204693675,2.2594709396,96.840057373,,91.628608704,0.1085780263,65000
1144,8.334996223400001,1.2854148149,1.2629835606,1.2527514696,2.2638733387,96.05741882299999,,90.04886627200001,0.1078849435,65000
1145,8.3343448639,1.3202596903000001,1.3083313704000001,1.3197015524,2.2672243118,96.014297485,,89.58730316200001,0.09939059619999999,65000
1146,8.310382843,1.3494392633,1.3371440172,1.3704428673,2.2726995944999997,95.72378540000001,,92.09614563,0.0957795382,65000
1147,8.3141355515,1.3198343515000002,1.3284436464,1.3598282337,2.2655179501,96.613967896,,96.588783264,0.0876803696,65000
1148,8.2868623734,1.3475227356000001,1.3726228476,1.3926110268,2.2679867744,96.29322052,,103.44890594,0.0871016309,65000
1149,8.270029068,1.4316062927000002,1.4627217054,1.4605559111000002,2.2707250118,94.494346619,,103.83166504,0.0876315758,65000
1150,8.3059225082,1.4738146067,1.4799305201,1.4737248421,2.2915117741,90.844787598,,105.58642578,0.091404289,30000
1151,8.3118972778,1.7080178261,1.6909630299,1.6804122925,2.3020210266,86.111633301,,106.55236053,0.09020718189999999,30000
1152,8.3068590164,2.0345845222,2.0912306309,2.1006586552,2.3019855022,83.36746978800001,,106.53195953,0.087823607,30000
1153,8.3072462082,2.0417330265,2.1242697239,2.142100811,2.2941305637,83.03004455600001,,109.51650238,0.0942996517,30000
1154,8.2959661484,1.951454401,2.041100502,2.0847265719999997,2.2859945297,85.06603241,,111.24399567,0.10294678060000001,30000
1155,8.2893705368,1.6428194046,1.6558703184,1.6821528673,2.2875134944999997,92.121154785,,111.66300201,0.1008180156,30000
1156,8.304731369,1.5944902897,1.5895112753,1.6090656519,2.3093230724000002,100.71459961,,111.9201889,0.0935033932,65000
1157,8.3082485199,1.4945921897999999,1.5243725777000001,1.5662221909,2.3053441048,107.97199249,,116.39920807,0.0801921189,65000
1158,8.313380241399999,1.0332864523,1.0832847357,1.1156671047,2.2699539661,105.01063538,,120.80619812,0.077767171,65000
1159,8.3859825134,0.8362401128,0.8411732316,0.8368313909,2.1958589554,96.32082366899999,,119.76372528,0.071303755,65000
1160,8.3717594147,0.7827557920999999,0.7767367363,0.7659765481999999,2.1523272991,86.961585999,,114.85172272,0.0722465217,30000
1161,8.4096622467,0.7692861556999999,0.7650927304999999,0.7507690787000001,2.1261837482,82.41090393100001,,113.00214386,0.0639772266,30000
1162,8.386157989500001,0.7676603198,0.7650485039,0.7570750117,2.1257481575,79.851119995,,108.03877258,0.060936261,30000
1163,8.4166994095,0.7640246153,0.7572932243000001,0.779833436,2.1263537407,78.94808959999999,,104.55992126,0.0577212833,30000
1164,8.3966655731,0.7723154426000001,0.7603433131999999,0.8137123584999999,2.1389122009,77.135887146,,102.07887268,0.0641041249,30000
1165,8.3965206146,0.7621634006999999,0.7664270997,0.8544332385,2.1367790699,75.317436218,,100.47288513,0.06086234,30000
1166,8.37596035,0.7472609281999999,0.7751241326,0.8783559798999999,2.1417398453,74.866821289,,96.023925781,0.062909916,30000
1167,8.4155578613,0.7258386612000001,0.7975614070999999,0.9247587919,2.1359932423,75.41129303,,89.413116455,0.0570226759,30000
1168,8.4201726913,0.7206466793999999,0.8186188936,0.9562580584999999,2.1371092796,77.41431427,,86.251594543,0.058496594400000004,30000
1169,8.3967218399,0.7366604805,0.8698542714,1.0416177511,2.1333732605,80.119506836,,85.3045578,0.0565252788,30000
1170,8.4332494736,0.7634247541,0.9262729882999999,1.1475518942,2.132417202,82.26280212399999,,84.388404846,0.059586864,30000
1171,8.4231214523,0.8128491640000001,0.9936736226,1.2765789032,2.1341540813,84.913215637,,79.843742371,0.0622588806,30000
1172,8.4507656097,0.8549419045000001,1.0490394831,1.3374142647,2.1291878223,86.01251983600001,,83.308403015,0.059939447800000004,65000
1173,8.4496488571,0.8864932059999999,1.0465836525,1.317779541,2.1322901249,88.999687195,,84.858062744,0.058886885599999994,65000
1174,8.4637823105,0.9087516069,1.0349001884,1.2482055426,2.1381270885,89.65057373,,81.406280518,0.0592239834,65000
1175,8.5127887726,0.9371191262999999,1.019161582,1.1606882810999999,2.1528482437,92.30780792200001,,75.898780823,0.062464889100000004,65000
1176,8.513051033,0.9614152908,1.0213161707,1.1091281176,2.1654577255,93.441131592,,70.994041443,0.06466744099999999,65000
1177,8.4980812073,0.9937359095,1.0465730429,1.1142989397,2.1754233837,95.690361023,,70.14791870100001,0.062336154299999995,65000
1178,8.475751876799999,1.0383837223,1.0825417042,1.129570961,2.1910407543,98.17107391399999,,70.865089417,0.0632128492,65000
1179,8.4478940964,1.1796628237,1.1956964731,1.2173352242,2.2177858353,98.306152344,,71.032829285,0.068675518,65000
1180,8.4625434875,1.2733794451,1.2940542698,1.3135201931,2.2511911392,99.32628631600001,,72.148574829,0.075760141,65000
1181,8.4768743515,1.3508110046000001,1.3690074682,1.382404685,2.2743213177,100.06508636,,71.903625488,0.0791826397,65000
1182,8.4876012802,1.4628107548,1.4742021561,1.498080492,2.2819147109999998,100.37287903,,71.397201538,0.0832542032,65000
1183,8.4825572968,1.4200923443,1.4242764711000002,1.4466222525,2.2689909935,100.93585205,,72.983070374,0.0783409029,65000
1184,8.468416214,1.4449334145,1.4659720659,1.4761172533000002,2.2622139454,99.05540466299999,,71.484138489,0.0813121274,65000
1185,8.4750089645,1.4490367174,1.4676729441,1.4714450836000001,2.2480409144999998,100.23381805,,75.92589569100001,0.07482855769999999,65000
1186,8.4797506332,1.4026865959,1.4031285048,1.4007046223,2.2451179028,99.339164734,,90.452690125,0.0778269246,65000
1187,8.4980134964,1.4113483429,1.3984973431,1.3898103237000001,2.2413606644,100.22623444,,91.246986389,0.0700113624,65000
1188,8.4887018204,1.6316347122,1.6123147011,1.5901130438,2.259427309,101.95934296,,97.29699707,0.0730275065,65000
1189,8.3940076828,1.6529992819,1.6321848631,1.6138437986,2.2823164463,104.56037140000001,,93.292739868,0.0744130015,65000
1190,8.4838380814,1.6664814949000002,1.6515671015,1.6941431761,2.3014268875,103.02867126,,97.827911377,0.08655154710000001,65000
1191,8.5398397446,1.5635309219,1.5406991243000001,1.5895719528,2.3063886166,98.119560242,,97.33786773700001,0.09450837220000001,65000
1192,8.5872869492,1.4711496830000002,1.4911847115,1.491623044,2.2983460426,89.020355225,,92.840187073,0.094113566,30000
1193,8.5279445648,1.3607043028,1.3847891092,1.3356479406,2.2816824913,81.741989136,,93.67046356200001,0.08834122119999999,30000
1194,8.567445755,1.3309605122,1.3288830519,1.2779618501999999,2.2672834396,76.06715393100001,,96.504615784,0.08549697699999999,30000
1195,8.6030273438,1.3018124104000002,1.2620819806999999,1.2122490406,2.2836520672,75.198158264,,93.788780212,0.0879073143,30000
1196,8.655922889700001,1.5581566095,1.4286847115,1.4153947830000002,2.3267316818,76.796188354,,93.47011566200001,0.0883117393,30000
1197,8.5941314697,1.7351044415999999,1.6717170477,1.7104034424,2.3660407065999998,78.73144531300001,,85.40851593,0.0920453966,30000
1198,8.5501289368,1.1634337902,1.2096320391,1.2395389079999999,2.3375368118,76.258087158,,86.53519439700001,0.0868067741,30000
1199,8.5208330154,1.0978872776000002,1.1462669373,1.1711202859999998,2.2699761391,69.569145203,,86.631790161,0.0804014131,30000
1200,8.526473999,1.0900155306000001,1.145986557,1.1761837006,2.2100484371,64.091903687,,87.80282592799999,0.0683855712,30000
1201,8.5590524673,0.7392176986,0.7323061823999999,0.7177531123,2.1868588924,63.657978058000005,,87.88787841799999,0.06683028490000001,30000
1202,8.5448741913,0.7652332187,0.7587922215,0.7534997462999999,2.1778187752,65.580566406,,88.978767395,0.0710393116,30000
1203,8.6811990738,0.7566878796,0.7616558075,0.7624762058,2.1743707657,65.647079468,,88.556358337,0.07881947610000001,30000
1204,8.6944694519,0.7469882965000001,0.7528857589,0.7680202723,2.1682066917,63.384471893000004,,86.95880127,0.0829984024,30000
1205,8.6724824905,0.7386915684,0.7390263081,0.7429977059,2.1644766331,61.765529633,,86.86729431200001,0.0872741491,30000
1206,8.7162399292,0.7299659848000001,0.7351899743000001,0.7326627374,2.1633710861,59.610759735,,85.84349823,0.097360611,30000
1207,8.9787817001,0.7203876972,0.7283626199,0.7293753028,2.1495211124,62.381134033,,92.252906799,0.10816597189999999,30000
1208,9.2354288101,0.7150790691,0.7250245809999999,0.7214478254000001,2.1430258750999998,63.55191803,,91.377845764,0.12907053529999998,30000
1209,9.1083698273,0.7044238448000001,0.7199369669,0.7098385692,2.1410148144,68.997161865,,91.14099884,0.153755784,30000
1210,9.2483301163,0.7033681273000001,0.7059442401,0.7040486932,2.1364850998,73.04309082,,86.838821411,0.17505022879999999,30000
1211,9.1881780624,0.8812130690000001,0.8838543892,0.8880150318000001,2.1464231014,73.992843628,,86.07102966299999,0.2112349868,30000
1212,9.4804639816,0.8812150359,0.9065482616,0.9182335734,2.1157853603,70.74823761,,84.82310485800001,0.23462459440000002,30000
1213,9.0797147751,0.7631189226999999,0.7825867534000001,0.7769467234999999,2.0956258774000003,64.079933167,,82.96284484899999,0.2568607926,30000
1214,9.6776695251,0.7491180301,0.7598899007,0.7563750148,1.9941769837999999,58.460159302,,83.303909302,0.17384853960000002,30000
1215,9.8476657867,0.7581542729999999,0.7678332329,0.759601891,2.0817744732,52.999454498,,82.534423828,0.1970201135,30000
1216,9.8702878952,0.7558857798999999,0.7693945765000001,0.7643437982,2.1343436241,54.209144592,,81.500640869,0.21407254039999998,30000
1217,9.9057884216,0.7494493126999999,0.7686713934,0.7608033419,2.2382149696,60.436260223000005,,83.058792114,0.3200117946,30000
1218,9.7958984375,0.7333230376000001,0.7413153648,0.7291153669,2.1499397755,62.893657684,,82.937271118,0.2634717822,30000
1219,9.7196369171,0.7197316884999999,0.7346509695000001,0.7224752903,2.1380796431999998,57.219303131000004,,82.388671875,0.2616846263,30000
1220,9.7980031967,0.7226800918999999,0.7206792831000001,0.7108124495,2.1828024387,47.382770538,,82.57962799100001,0.2977182567,30000
1221,9.7971925735,0.7202407122,0.7181259990000001,0.7122943401,2.1590547562,49.059238433999994,,86.736030579,0.2997050285,30000
1222,9.6013307571,0.7098245620999999,0.7051107883,0.7113925815000001,2.1333856583,50.628063202,,97.387718201,0.26513853670000004,30000
1223,9.278711319,0.7179990411,0.7087039351000001,0.7422053218000001,2.095304966,60.937023163,,102.86504364,0.17807871100000003,30000
1224,9.017307281499999,0.7152065039,0.7202731371,0.7577638626000001,2.1100656986,64.241325378,,103.45539856,0.11544550960000001,30000
1225,8.8989887238,0.713408947,0.7374144793,0.7876508235999999,2.1270153522,70.265129089,,104.07942963,0.0938074142,30000
1226,9.064522743200001,0.7140946387999999,0.7473244667,0.7857160568000001,2.1266038418,74.829742432,,107.56121826,0.09608169650000001,30000
1227,9.5351228714,0.6980665922,0.7267149090999999,0.7739223838,2.1548070908000003,76.977050781,,110.42966461,0.1440022141,30000
1228,9.772847175599999,0.7000715137000001,0.7222556472,0.737574935,2.1576664448,79.52487945600001,,107.78337097,0.15496282279999998,30000
1229,9.9177522659,0.6773602962,0.6926679015,0.7030396461,2.1817195415,78.594467163,,113.91283417,0.1586438566,30000
1230,9.8003253937,0.6798470616,0.6984831691,0.7040708065000001,2.191426754,77.964233398,,113.92720032,0.1468208581,30000
1231,9.662103652999999,0.6554227471,0.6794098615999999,0.6892178059,2.1930687428,75.765022278,,104.73379517,0.1166398078,30000
1232,9.6852703094,0.6537282467000001,0.6725555062,0.6802097559,2.180406332,72.78050231899999,,102.31661987,0.0952019319,30000
1233,9.6966123581,0.6437674165,0.6547745466,0.6543896198,2.1652014256,70.119445801,,95.558181763,0.0820408687,30000
1234,9.730319976799999,0.6441800594,0.653619945,0.6520484686,2.1673257351,70.219718933,,93.780342102,0.0900550038,30000
1235,9.6585388184,0.6504007578000001,0.6549564004,0.657425642,2.1646871567,67.894088745,,100.82111359,0.0765420794,30000
1236,9.5919466019,0.7066402435,0.7136490345000001,0.7144132853,2.1472082138,71.070602417,,101.11837769,0.06479532269999999,30000
1237,9.6891384125,0.7206444143999999,0.7268772125,0.7332622409,2.1222219467,72.251724243,,94.904655457,0.058811377699999993,30000
1238,9.7845697403,0.7156228423000001,0.7227837443,0.7261167169,2.1212999821,77.644592285,,93.300491333,0.0777219087,30000
1239,9.5772943497,0.7349482179000001,0.7392734289,0.7379696965000001,2.1249411106,78.218673706,,92.07619476299999,0.08482441310000001,30000
1240,9.0153884888,0.7509938478,0.7527093291,0.7481514215,2.1385736465000003,77.738250732,,92.75743866,0.0820421204,30000
1241,9.060978889500001,0.7007181644,0.7080357670999999,0.7546034455,2.1366269588,78.138015747,,100.83968353,0.0784694552,30000
1242,9.255885124199999,0.7120740414,0.7432408333,0.7891099453,2.1552202702,76.983032227,,97.689849854,0.10490771380000001,30000
1243,9.418656349199999,0.6531947255,0.6737494468999999,0.6827766299,2.1700351238,74.974235535,,97.817443848,0.12392572310000001,30000
1244,9.38098526,0.6638854146000001,0.6824625134000001,0.6932423711,2.1643743515000002,69.876914978,,94.52553558299999,0.1160173416,30000
1245,9.2401580811,0.7493191956999999,0.7511403561,0.7387712002,2.1479809284,72.517913818,,95.199447632,0.09241346269999999,30000
1246,9.2979459763,0.6598770617999999,0.6852020025,0.7156595588,2.1423957348,74.566833496,,100.15614319,0.0810396895,30000
1247,9.3903131485,0.7196971773999999,0.7652508616,0.7399652004,2.1675965786,76.664749146,,102.79403687,0.0915547162,30000
1248,9.285526275599999,0.8683304191,0.8622241615999999,0.8345197439,2.2361338139,73.88079071,,104.5623703,0.0932347402,30000
1249,8.652464866599999,1.4176107644999998,1.3600879908,1.398665905,2.3373639584,73.430290222,,110.75727081,0.0827674493,30000
1250,8.3884840012,2.8326396942,2.762159586,2.8578863144,2.4154083729,71.722229004,,111.11139679,0.0811635181,30000
1251,9.445194244400001,2.3224647044999998,2.4018652438999997,2.5326118469,2.3593549728,74.10369110100001,,89.10206604,0.0836022869,30000
1252,9.529999733,1.5293394327,1.6021571159,1.6923856735,2.2849140166999997,76.821418762,,72.876480103,0.10477744039999999,30000
1253,9.529999733,0.9890406131999999,0.9910468459,0.9785055518000001,2.2202265263,79.901687622,,86.10369110100001,0.1140559688,30000
1254,9.2747564316,0.9501294494,0.9457700848999999,0.92853719,2.3921616077000003,77.457717896,,120.83146667,0.4979332685,30000
1255,8.5946807861,0.8674801588,0.8633550406,0.8484705687,2.1213202477,73.925445557,,123.59537506,0.33226290350000004,30000
1256,8.353446006799999,0.7700123787,0.7639026642,0.7659196258,1.942181468,71.06967926,,126.54829407,0.0633376986,30000
1257,8.3841190338,0.749659121,0.7592987418000001,0.7957799434999999,2.0826332569,71.735542297,,128.43792725,0.0540823005,30000
1258,8.447013855,0.7344231606,0.7508906721999999,0.7798740864,2.0987081528,70.822860718,,131.1532135,0.0370639376,30000
